lead_id,lead_created_date,source_medium,default_channel_group,campaign_name,landing_page,service_interest,lead_status,is_mql,is_sql,became_customer,estimated_deal_value_usd,city,customer_type
DG3613,2026-06-15,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/contact,General Website Inquiry,MQL,Yes,No,No,0,Chitwan,Startup
DG3614,2026-06-15,newsletter / email,Email,client_referral_nurture,/,General Website Inquiry,MQL,Yes,No,No,0,Chitwan,Retail Business
DG3615,2026-06-15,(direct) / (none),Direct,direct_none,/contact,General Website Inquiry,SQL,Yes,Yes,No,0,Hetauda,Retail Business
DG3616,2026-06-15,(direct) / (none),Direct,direct_none,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Pokhara,Retail Business
DG3617,2026-06-15,partner_sites / referral,Referral,directory_referrals,/services/school-management-system,School Management System,MQL,Yes,No,No,0,Biratnagar,Professional Services
DG3618,2026-06-16,google / organic,Organic Search,organic_non_brand,/portfolio,Portfolio Follow-up,Working,No,No,No,0,Biratnagar,Educational Institution
DG3619,2026-06-16,google / organic,Organic Search,organic_non_brand,/,General Website Inquiry,MQL,Yes,No,No,0,Butwal,SME
DG3620,2026-06-16,google / organic,Organic Search,organic_non_brand,/services/ecommerce-store,Ecommerce Store,Unqualified,No,No,No,0,Hetauda,SME
DG3621,2026-06-16,google / organic,Organic Search,organic_non_brand,/portfolio,Portfolio Follow-up,Working,No,No,No,0,Kathmandu,SME
DG3622,2026-06-16,google / organic,Organic Search,organic_non_brand,/services/business-website,Business Website,MQL,Yes,No,No,0,Hetauda,Retail Business
DG3623,2026-06-16,google / organic,Organic Search,organic_non_brand,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Biratnagar,Retail Business
DG3624,2026-06-16,google / organic,Organic Search,organic_non_brand,/portfolio,Portfolio Follow-up,Working,No,No,No,0,Dharan,Professional Services
DG3625,2026-06-16,google / cpc,Paid Search,google_brand_leads,/services/business-website,Business Website,Unqualified,No,No,No,0,Birgunj,Startup
DG3626,2026-06-16,google / cpc,Paid Search,google_brand_leads,/services/business-website,Business Website,SQL,Yes,Yes,No,0,Pokhara,Educational Institution
DG3627,2026-06-16,google / cpc,Paid Search,google_brand_leads,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Lalitpur,Startup
DG3628,2026-06-16,google / cpc,Paid Search,google_brand_leads,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Dharan,Retail Business
DG3629,2026-06-16,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/,General Website Inquiry,MQL,Yes,No,No,0,Chitwan,Educational Institution
DG3630,2026-06-16,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Chitwan,Retail Business
DG3631,2026-06-16,newsletter / email,Email,client_referral_nurture,/services/school-management-system,School Management System,Working,No,No,No,0,Chitwan,Educational Institution
DG3632,2026-06-16,newsletter / email,Email,client_referral_nurture,/contact,General Website Inquiry,Customer,Yes,Yes,Yes,507.18,Butwal,Professional Services
DG3633,2026-06-16,(direct) / (none),Direct,direct_none,/,General Website Inquiry,MQL,Yes,No,No,0,Dharan,Startup
DG3634,2026-06-16,(direct) / (none),Direct,direct_none,/services/business-website,Business Website,Unqualified,No,No,No,0,Pokhara,Retail Business
DG3635,2026-06-16,partner_sites / referral,Referral,directory_referrals,/services/business-website,Business Website,MQL,Yes,No,No,0,Bhaktapur,SME
DG3636,2026-06-17,google / organic,Organic Search,seo_service_pages,/services/school-management-system,School Management System,Working,No,No,No,0,Chitwan,Startup
DG3637,2026-06-17,google / organic,Organic Search,seo_service_pages,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Dharan,Startup
DG3638,2026-06-17,google / organic,Organic Search,seo_service_pages,/services/ecommerce-store,Ecommerce Store,MQL,Yes,No,No,0,Bhaktapur,Startup
DG3639,2026-06-17,google / organic,Organic Search,seo_service_pages,/,General Website Inquiry,Working,No,No,No,0,Butwal,Startup
DG3640,2026-06-17,google / organic,Organic Search,seo_service_pages,/services/business-website,Business Website,Working,No,No,No,0,Kathmandu,Professional Services
DG3641,2026-06-17,google / organic,Organic Search,seo_service_pages,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Dharan,Professional Services
DG3642,2026-06-17,google / organic,Organic Search,seo_service_pages,/services/school-management-system,School Management System,Unqualified,No,No,No,0,Chitwan,Retail Business
DG3643,2026-06-17,google / organic,Organic Search,seo_service_pages,/services/ecommerce-store,Ecommerce Store,MQL,Yes,No,No,0,Birgunj,Startup
DG3644,2026-06-17,google / cpc,Paid Search,google_ecommerce_leads,/services/business-website,Business Website,Working,No,No,No,0,Dharan,Retail Business
DG3645,2026-06-17,google / cpc,Paid Search,google_ecommerce_leads,/services/business-website,Business Website,SQL,Yes,Yes,No,0,Hetauda,Retail Business
DG3646,2026-06-17,google / cpc,Paid Search,google_ecommerce_leads,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Lalitpur,Educational Institution
DG3647,2026-06-17,google / cpc,Paid Search,google_ecommerce_leads,/services/school-management-system,School Management System,MQL,Yes,No,No,0,Bhaktapur,SME
DG3648,2026-06-17,facebook / paid_social,Paid Social,fb_ecommerce_leads,/services/business-website,Business Website,Working,No,No,No,0,Lalitpur,Professional Services
DG3649,2026-06-17,facebook / paid_social,Paid Social,fb_ecommerce_leads,/services/seo-digital-marketing,Digital Marketing,SQL,Yes,Yes,No,0,Biratnagar,SME
DG3650,2026-06-17,newsletter / email,Email,monthly_newsletter,/services/school-management-system,School Management System,Working,No,No,No,0,Birgunj,Startup
DG3651,2026-06-17,newsletter / email,Email,monthly_newsletter,/services/business-website,Business Website,Working,No,No,No,0,Birgunj,SME
DG3652,2026-06-17,(direct) / (none),Direct,direct_none,/services/business-website,Business Website,Working,No,No,No,0,Biratnagar,Professional Services
DG3653,2026-06-17,(direct) / (none),Direct,direct_none,/portfolio,Portfolio Follow-up,Unqualified,No,No,No,0,Butwal,SME
DG3654,2026-06-17,partner_sites / referral,Referral,agency_partner_backlinks,/services/ecommerce-store,Ecommerce Store,MQL,Yes,No,No,0,Hetauda,Educational Institution
DG3655,2026-06-18,google / organic,Organic Search,organic_non_brand,/,General Website Inquiry,SQL,Yes,Yes,No,0,Birgunj,Professional Services
DG3656,2026-06-18,google / organic,Organic Search,organic_non_brand,/portfolio,Portfolio Follow-up,Unqualified,No,No,No,0,Bhaktapur,Educational Institution
DG3657,2026-06-18,google / organic,Organic Search,organic_non_brand,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Pokhara,Professional Services
DG3658,2026-06-18,google / organic,Organic Search,organic_non_brand,/services/business-website,Business Website,Working,No,No,No,0,Kathmandu,Retail Business
DG3659,2026-06-18,google / organic,Organic Search,organic_non_brand,/services/business-website,Business Website,Working,No,No,No,0,Pokhara,SME
DG3660,2026-06-18,google / organic,Organic Search,organic_non_brand,/services/school-management-system,School Management System,Working,No,No,No,0,Kathmandu,Professional Services
DG3661,2026-06-18,google / organic,Organic Search,organic_non_brand,/services/school-management-system,School Management System,Working,No,No,No,0,Pokhara,Startup
DG3662,2026-06-18,google / cpc,Paid Search,google_ecommerce_leads,/services/business-website,Business Website,MQL,Yes,No,No,0,Dharan,Educational Institution
DG3663,2026-06-18,google / cpc,Paid Search,google_ecommerce_leads,/contact,General Website Inquiry,MQL,Yes,No,No,0,Dharan,Startup
DG3664,2026-06-18,google / cpc,Paid Search,google_ecommerce_leads,/services/school-management-system,School Management System,Working,No,No,No,0,Pokhara,SME
DG3665,2026-06-18,facebook / paid_social,Paid Social,fb_ecommerce_leads,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Kathmandu,SME
DG3666,2026-06-18,facebook / paid_social,Paid Social,fb_ecommerce_leads,/services/business-website,Business Website,Working,No,No,No,0,Birgunj,Educational Institution
DG3667,2026-06-18,newsletter / email,Email,client_referral_nurture,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Dharan,Professional Services
DG3668,2026-06-18,newsletter / email,Email,client_referral_nurture,/services/law-firm-management-system,Law Firm Management System,Unqualified,No,No,No,0,Hetauda,Startup
DG3669,2026-06-18,(direct) / (none),Direct,direct_none,/,General Website Inquiry,Working,No,No,No,0,Chitwan,Retail Business
DG3670,2026-06-18,(direct) / (none),Direct,direct_none,/,General Website Inquiry,Working,No,No,No,0,Bhaktapur,SME
DG3671,2026-06-18,partner_sites / referral,Referral,agency_partner_backlinks,/services/ecommerce-store,Ecommerce Store,MQL,Yes,No,No,0,Pokhara,Professional Services
DG3672,2026-06-19,google / organic,Organic Search,organic_non_brand,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Butwal,Educational Institution
DG3673,2026-06-19,google / organic,Organic Search,organic_non_brand,/services/school-management-system,School Management System,MQL,Yes,No,No,0,Chitwan,Professional Services
DG3674,2026-06-19,google / organic,Organic Search,organic_non_brand,/contact,General Website Inquiry,MQL,Yes,No,No,0,Birgunj,SME
DG3675,2026-06-19,google / organic,Organic Search,organic_non_brand,/services/business-website,Business Website,Working,No,No,No,0,Dharan,Startup
DG3676,2026-06-19,google / organic,Organic Search,organic_non_brand,/services/ecommerce-store,Ecommerce Store,MQL,Yes,No,No,0,Hetauda,Professional Services
DG3677,2026-06-19,google / organic,Organic Search,organic_non_brand,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Bhaktapur,Startup
DG3678,2026-06-19,google / organic,Organic Search,organic_non_brand,/services/school-management-system,School Management System,SQL,Yes,Yes,No,0,Hetauda,SME
DG3679,2026-06-19,google / organic,Organic Search,organic_non_brand,/services/business-website,Business Website,MQL,Yes,No,No,0,Bhaktapur,Educational Institution
DG3680,2026-06-19,google / cpc,Paid Search,google_brand_leads,/blog/website-cost-nepal,Business Website,Working,No,No,No,0,Hetauda,Professional Services
DG3681,2026-06-19,google / cpc,Paid Search,google_brand_leads,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Birgunj,Startup
DG3682,2026-06-19,google / cpc,Paid Search,google_brand_leads,/services/business-website,Business Website,Unqualified,No,No,No,0,Lalitpur,SME
DG3683,2026-06-19,facebook / paid_social,Paid Social,fb_remarketing_portfolio,/portfolio,Portfolio Follow-up,Working,No,No,No,0,Lalitpur,Educational Institution
DG3684,2026-06-19,newsletter / email,Email,client_referral_nurture,/services/business-website,Business Website,Unqualified,No,No,No,0,Butwal,Startup
DG3685,2026-06-19,newsletter / email,Email,client_referral_nurture,/services/seo-digital-marketing,Digital Marketing,MQL,Yes,No,No,0,Hetauda,Educational Institution
DG3686,2026-06-19,newsletter / email,Email,client_referral_nurture,/services/business-website,Business Website,SQL,Yes,Yes,No,0,Kathmandu,Startup
DG3687,2026-06-19,(direct) / (none),Direct,direct_none,/services/school-management-system,School Management System,SQL,Yes,Yes,No,0,Birgunj,Startup
DG3688,2026-06-19,partner_sites / referral,Referral,agency_partner_backlinks,/services/seo-digital-marketing,Digital Marketing,MQL,Yes,No,No,0,Birgunj,Professional Services
DG3689,2026-06-20,google / organic,Organic Search,organic_non_brand,/services/business-website,Business Website,MQL,Yes,No,No,0,Butwal,Educational Institution
DG3690,2026-06-20,google / organic,Organic Search,organic_non_brand,/,General Website Inquiry,Working,No,No,No,0,Butwal,Professional Services
DG3691,2026-06-20,google / organic,Organic Search,organic_non_brand,/services/ecommerce-store,Ecommerce Store,Unqualified,No,No,No,0,Lalitpur,Educational Institution
DG3692,2026-06-20,google / organic,Organic Search,organic_non_brand,/portfolio,Portfolio Follow-up,Unqualified,No,No,No,0,Biratnagar,Retail Business
DG3693,2026-06-20,google / organic,Organic Search,organic_non_brand,/services/seo-digital-marketing,Digital Marketing,SQL,Yes,Yes,No,0,Bhaktapur,Startup
DG3694,2026-06-20,google / cpc,Paid Search,google_website_service_leads,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Chitwan,Professional Services
DG3695,2026-06-20,google / cpc,Paid Search,google_website_service_leads,/,General Website Inquiry,Working,No,No,No,0,Chitwan,Retail Business
DG3696,2026-06-20,google / cpc,Paid Search,google_website_service_leads,/services/law-firm-management-system,Law Firm Management System,Working,No,No,No,0,Butwal,Educational Institution
DG3697,2026-06-20,facebook / paid_social,Paid Social,fb_ecommerce_leads,/services/ecommerce-store,Ecommerce Store,MQL,Yes,No,No,0,Pokhara,Startup
DG3698,2026-06-20,newsletter / email,Email,monthly_newsletter,/,General Website Inquiry,Working,No,No,No,0,Birgunj,SME
DG3699,2026-06-20,newsletter / email,Email,monthly_newsletter,/services/ecommerce-store,Ecommerce Store,Working,No,No,No,0,Kathmandu,Professional Services
DG3700,2026-06-20,newsletter / email,Email,monthly_newsletter,/services/ecommerce-store,Ecommerce Store,SQL,Yes,Yes,No,0,Lalitpur,Startup
DG3701,2026-06-20,newsletter / email,Email,monthly_newsletter,/services/seo-digital-marketing,Digital Marketing,MQL,Yes,No,No,0,Lalitpur,Startup
DG3702,2026-06-20,(direct) / (none),Direct,direct_none,/services/business-website,Business Website,MQL,Yes,No,No,0,Lalitpur,Professional Services
DG3703,2026-06-20,(direct) / (none),Direct,direct_none,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Biratnagar,Educational Institution
DG3704,2026-06-20,partner_sites / referral,Referral,directory_referrals,/services/school-management-system,School Management System,Working,No,No,No,0,Bhaktapur,Professional Services
DG3705,2026-06-21,google / organic,Organic Search,seo_service_pages,/services/business-website,Business Website,Working,No,No,No,0,Dharan,Educational Institution
DG3706,2026-06-21,google / organic,Organic Search,seo_service_pages,/contact,General Website Inquiry,Working,No,No,No,0,Kathmandu,Retail Business
DG3707,2026-06-21,google / organic,Organic Search,seo_service_pages,/contact,General Website Inquiry,Working,No,No,No,0,Lalitpur,Retail Business
DG3708,2026-06-21,google / organic,Organic Search,seo_service_pages,/services/business-website,Business Website,SQL,Yes,Yes,No,0,Lalitpur,Startup
DG3709,2026-06-21,google / organic,Organic Search,seo_service_pages,/services/business-website,Business Website,SQL,Yes,Yes,No,0,Kathmandu,Retail Business
DG3710,2026-06-21,google / organic,Organic Search,seo_service_pages,/services/seo-digital-marketing,Digital Marketing,Working,No,No,No,0,Pokhara,Educational Institution
DG3711,2026-06-21,google / organic,Organic Search,seo_service_pages,/,General Website Inquiry,Working,No,No,No,0,Kathmandu,Startup
DG3712,2026-06-21,google / organic,Organic Search,seo_service_pages,/services/school-management-system,School Management System,Working,No,No,No,0,Biratnagar,Retail Business
DG3713,2026-06-21,google / cpc,Paid Search,google_ecommerce_leads,/services/ecommerce-store,Ecommerce Store,Customer,Yes,Yes,Yes,888.08,Biratnagar,Retail Business
DG3714,2026-06-21,google / cpc,Paid Search,google_ecommerce_leads,/services/business-website,Business Website,MQL,Yes,No,No,0,Chitwan,Educational Institution
DG3715,2026-06-21,google / cpc,Paid Search,google_ecommerce_leads,/contact,General Website Inquiry,Working,No,No,No,0,Butwal,Startup
DG3716,2026-06-21,facebook / paid_social,Paid Social,fb_business_website_awareness,/portfolio,Portfolio Follow-up,MQL,Yes,No,No,0,Dharan,Educational Institution
DG3717,2026-06-21,facebook / paid_social,Paid Social,fb_business_website_awareness,/services/seo-digital-marketing,Digital Marketing,SQL,Yes,Yes,No,0,Lalitpur,Professional Services
DG3718,2026-06-21,newsletter / email,Email,monthly_newsletter,/blog/website-cost-nepal,Business Website,MQL,Yes,No,No,0,Lalitpur,Educational Institution
